Etc/UTC,Open,High,Low,Close,Volume
2006-01-02T00:32:00+00:00,1.18435,1.18452,1.18434,1.18446,554500000
2006-01-02T00:33:00+00:00,1.18448,1.18448,1.1843,1.18431,587600000
2006-01-02T00:34:00+00:00,1.18441,1.18451,1.18432,1.18451,484300000
2006-01-02T00:35:00+00:00,1.1844,1.18449,1.18434,1.18447,509300000
2006-01-02T00:36:00+00:00,1.18439,1.18449,1.18438,1.18438,308100000
2006-01-02T00:37:00+00:00,1.18435,1.18443,1.18426,1.18436,590300000
2006-01-02T00:38:00+00:00,1.18435,1.1845,1.18431,1.18434,409700000
2006-01-02T00:39:00+00:00,1.18445,1.18453,1.1843,1.18446,608800000
2006-01-02T00:40:00+00:00,1.18447,1.18448,1.18437,1.18445,395900000
2006-01-02T00:41:00+00:00,1.18443,1.1845,1.1843,1.1843,435900000
2006-01-02T00:42:00+00:00,1.18437,1.18452,1.18435,1.18445,327200000
2006-01-02T00:43:00+00:00,1.18452,1.18452,1.18433,1.18439,817700000
2006-01-02T00:44:00+00:00,1.18434,1.18444,1.18428,1.18437,345900000
2006-01-02T00:45:00+00:00,1.18443,1.18443,1.18422,1.18422,628800000
2006-01-02T00:46:00+00:00,1.18442,1.18449,1.18439,1.18445,239900000
2006-01-02T00:47:00+00:00,1.18436,1.18453,1.18423,1.18432,722400000
2006-01-02T00:48:00+00:00,1.18432,1.18447,1.18423,1.18432,297600000
2006-01-02T00:49:00+00:00,1.18442,1.18454,1.18438,1.18445,602200000
2006-01-02T00:50:00+00:00,1.18444,1.18453,1.1843,1.18445,873900000
2006-01-02T00:51:00+00:00,1.18433,1.18449,1.18421,1.18435,727900000
2006-01-02T00:52:00+00:00,1.18441,1.18448,1.18423,1.18423,506400000
2006-01-02T00:53:00+00:00,1.18439,1.18453,1.18436,1.18438,563200000
2006-01-02T00:54:00+00:00,1.18443,1.1845,1.1843,1.18445,458100000
2006-01-02T00:55:00+00:00,1.18438,1.18448,1.18433,1.18443,343100000
2006-01-02T00:56:00+00:00,1.18447,1.18452,1.18437,1.18437,478300000
2006-01-02T00:57:00+00:00,1.18433,1.18448,1.18433,1.18445,641100000
2006-01-02T00:58:00+00:00,1.18442,1.1845,1.18428,1.18438,715300000
2006-01-02T00:59:00+00:00,1.18452,1.18452,1.18428,1.18428,390300000
2006-01-02T01:00:00+00:00,1.18438,1.18444,1.18433,1.18443,878500000
2006-01-02T01:01:00+00:00,1.18445,1.1845,1.18429,1.18429,466300000
2006-01-02T01:02:00+00:00,1.18429,1.18452,1.18429,1.18445,443900000
2006-01-02T01:03:00+00:00,1.18448,1.18451,1.18438,1.18441,777400000
2006-01-02T01:04:00+00:00,1.18438,1.18452,1.18432,1.1845,244200000
2006-01-02T01:05:00+00:00,1.18447,1.18452,1.18429,1.18429,323800000
2006-01-02T01:06:00+00:00,1.18442,1.18444,1.18428,1.18433,891500000
2006-01-02T01:07:00+00:00,1.1844,1.18448,1.18433,1.18444,373300000
2006-01-02T01:08:00+00:00,1.18442,1.18451,1.18435,1.18438,247700000
2006-01-02T01:09:00+00:00,1.18434,1.1845,1.18427,1.18443,535000000
2006-01-02T01:10:00+00:00,1.18451,1.18455,1.1844,1.1845,655600000
2006-01-02T01:11:00+00:00,1.18447,1.18454,1.18437,1.18447,536800000
2006-01-02T01:12:00+00:00,1.18446,1.18453,1.18437,1.18449,716600000
2006-01-02T01:13:00+00:00,1.18442,1.1845,1.18433,1.18446,571900000
2006-01-02T01:14:00+00:00,1.18445,1.18451,1.18436,1.18436,438400000
2006-01-02T01:15:00+00:00,1.18438,1.18453,1.18438,1.18452,628800000
2006-01-02T01:16:00+00:00,1.18452,1.18452,1.18436,1.1844,553100000
2006-01-02T01:17:00+00:00,1.18426,1.1845,1.18426,1.18445,636100000
2006-01-02T01:18:00+00:00,1.1844,1.18448,1.18431,1.18436,548700000
2006-01-02T01:19:00+00:00,1.18443,1.18451,1.18434,1.18439,410000000
2006-01-02T01:20:00+00:00,1.18437,1.18443,1.18427,1.18436,578900000
2006-01-02T01:21:00+00:00,1.18438,1.18448,1.18436,1.18446,381300000
2006-01-02T01:22:00+00:00,1.18439,1.18449,1.18432,1.18438,437400000
2006-01-02T01:23:00+00:00,1.1842,1.18446,1.1842,1.18446,273300000
2006-01-02T01:24:00+00:00,1.18434,1.18448,1.18431,1.18448,606300000
2006-01-02T01:25:00+00:00,1.18439,1.18448,1.18436,1.18444,370900000
2006-01-02T01:26:00+00:00,1.18445,1.18453,1.18431,1.18451,744400000
2006-01-02T01:27:00+00:00,1.18452,1.18452,1.18427,1.1843,656500000
2006-01-02T01:28:00+00:00,1.18449,1.18451,1.18445,1.18445,136400000
2006-01-02T01:29:00+00:00,1.18447,1.18447,1.18435,1.18437,417900000
2006-01-02T01:30:00+00:00,1.18437,1.18453,1.18433,1.18453,527600000
2006-01-02T01:31:00+00:00,1.18448,1.18454,1.18435,1.18439,336600000
2006-01-02T01:32:00+00:00,1.18442,1.18453,1.18435,1.18435,543000000
2006-01-02T01:33:00+00:00,1.18437,1.18453,1.18433,1.18444,683900000
2006-01-02T01:34:00+00:00,1.18438,1.1845,1.18423,1.18423,574200000
2006-01-02T01:35:00+00:00,1.18437,1.18452,1.18422,1.18452,255100000
2006-01-02T01:36:00+00:00,1.18438,1.18451,1.18438,1.18451,354300000
2006-01-02T01:37:00+00:00,1.1845,1.1845,1.18428,1.18432,400100000
2006-01-02T01:38:00+00:00,1.18437,1.18454,1.18432,1.1844,694300000
2006-01-02T01:39:00+00:00,1.18431,1.1845,1.18425,1.18441,888100000
2006-01-02T01:40:00+00:00,1.18436,1.18453,1.18436,1.1845,374700000
2006-01-02T01:41:00+00:00,1.18451,1.18452,1.18428,1.18441,548300000
2006-01-02T01:42:00+00:00,1.18447,1.18455,1.18433,1.18433,704800000
2006-01-02T01:43:00+00:00,1.18451,1.18451,1.18428,1.18433,409200000
2006-01-02T01:44:00+00:00,1.18425,1.18446,1.18422,1.18446,1051700000
2006-01-02T01:45:00+00:00,1.18442,1.18452,1.18432,1.18441,813600000
2006-01-02T01:46:00+00:00,1.18443,1.1845,1.18432,1.18441,416300000
2006-01-02T01:47:00+00:00,1.18443,1.18449,1.18429,1.1844,290700000
2006-01-02T01:48:00+00:00,1.18442,1.1845,1.18434,1.1844,483600000
2006-01-02T01:49:00+00:00,1.18442,1.18453,1.18433,1.18446,293200000
2006-01-02T01:50:00+00:00,1.18439,1.1845,1.18432,1.18432,479100000
2006-01-02T01:51:00+00:00,1.18441,1.1845,1.18438,1.18438,301900000
2006-01-02T01:52:00+00:00,1.18438,1.18453,1.18435,1.18442,478700000
2006-01-02T01:53:00+00:00,1.18444,1.18451,1.18433,1.18436,357800000
2006-01-02T01:54:00+00:00,1.1843,1.18447,1.1842,1.18431,641200000
2006-01-02T01:55:00+00:00,1.18435,1.18445,1.1843,1.18434,735800000
2006-01-02T01:56:00+00:00,1.18435,1.18453,1.18426,1.18436,505200000
2006-01-02T01:57:00+00:00,1.18445,1.18452,1.18429,1.18434,461300000
2006-01-02T01:58:00+00:00,1.18446,1.18453,1.18435,1.18435,498100000
2006-01-02T01:59:00+00:00,1.18439,1.18444,1.18431,1.18437,520900000
2006-01-02T02:00:00+00:00,1.18442,1.18449,1.1843,1.18434,834100000
2006-01-02T02:01:00+00:00,1.18453,1.18453,1.18432,1.18432,619600000
2006-01-02T02:02:00+00:00,1.1843,1.18453,1.1843,1.18453,511900000
2006-01-02T02:03:00+00:00,1.18448,1.18456,1.18438,1.18442,619100000
2006-01-02T02:04:00+00:00,1.18437,1.18449,1.18432,1.1844,583200000
2006-01-02T02:05:00+00:00,1.18445,1.18449,1.18409,1.18433,714800000
2006-01-02T02:06:00+00:00,1.18433,1.18445,1.18429,1.18442,375300000
2006-01-02T02:07:00+00:00,1.18445,1.18452,1.18424,1.18432,400100000
2006-01-02T02:08:00+00:00,1.18446,1.18446,1.18428,1.18432,439900000
2006-01-02T02:09:00+00:00,1.18445,1.18453,1.1843,1.18446,632600000
2006-01-02T02:10:00+00:00,1.18452,1.18452,1.18433,1.18433,221900000
2006-01-02T02:11:00+00:00,1.18431,1.18455,1.18431,1.18443,631800000
2006-01-02T02:12:00+00:00,1.18442,1.18453,1.18431,1.18441,543700000
2006-01-02T02:13:00+00:00,1.18428,1.1845,1.18428,1.1844,825800000
2006-01-02T02:14:00+00:00,1.18444,1.18449,1.1844,1.18448,67300000
2006-01-02T02:15:00+00:00,1.18434,1.18455,1.18434,1.18455,453000000
2006-01-02T02:16:00+00:00,1.18433,1.1845,1.18426,1.18434,582000000
2006-01-02T02:17:00+00:00,1.1844,1.1845,1.18436,1.18444,467300000
2006-01-02T02:18:00+00:00,1.18445,1.18452,1.18433,1.18433,401100000
2006-01-02T02:19:00+00:00,1.18439,1.18451,1.18432,1.18441,522200000
2006-01-02T02:20:00+00:00,1.18447,1.1845,1.18431,1.18438,415900000
2006-01-02T02:21:00+00:00,1.18443,1.18443,1.18424,1.18437,452200000
2006-01-02T02:22:00+00:00,1.18453,1.18453,1.1843,1.1843,546000000
2006-01-02T02:23:00+00:00,1.18431,1.18454,1.18429,1.18454,583900000
2006-01-02T02:24:00+00:00,1.18434,1.18448,1.18434,1.18442,699800000
2006-01-02T02:25:00+00:00,1.18432,1.18451,1.1843,1.18451,395900000
2006-01-02T02:26:00+00:00,1.18439,1.18448,1.18439,1.18444,420000000
2006-01-02T02:27:00+00:00,1.18438,1.1845,1.18428,1.1843,653100000
2006-01-02T02:28:00+00:00,1.18436,1.18451,1.18424,1.18432,719200000
2006-01-02T02:29:00+00:00,1.1844,1.18454,1.18438,1.18438,577800000
2006-01-02T02:30:00+00:00,1.18438,1.18452,1.18431,1.18452,580900000
2006-01-02T02:31:00+00:00,1.18439,1.1845,1.18432,1.1845,406900000
2006-01-02T02:32:00+00:00,1.18447,1.18448,1.18434,1.18436,621200000
2006-01-02T02:33:00+00:00,1.18448,1.18448,1.18436,1.1844,552500000
2006-01-02T02:34:00+00:00,1.18438,1.18449,1.18432,1.18436,737700000
2006-01-02T02:35:00+00:00,1.18437,1.18449,1.18432,1.18446,371900000
2006-01-02T02:36:00+00:00,1.18446,1.18453,1.18428,1.18434,432700000
2006-01-02T02:37:00+00:00,1.1844,1.18452,1.18431,1.18447,187500000
2006-01-02T02:38:00+00:00,1.18443,1.1845,1.18438,1.18447,836000000
2006-01-02T02:39:00+00:00,1.18443,1.18449,1.18434,1.18438,582500000
2006-01-02T02:40:00+00:00,1.18447,1.18448,1.1843,1.18444,739700000
2006-01-02T02:41:00+00:00,1.18447,1.18449,1.18421,1.18421,260900000
2006-01-02T02:42:00+00:00,1.18447,1.18453,1.18434,1.18437,622700000
2006-01-02T02:43:00+00:00,1.18438,1.18442,1.18429,1.18429,453000000
2006-01-02T02:44:00+00:00,1.18438,1.18449,1.18437,1.18445,348700000
2006-01-02T02:45:00+00:00,1.18439,1.18453,1.18434,1.18434,454500000
2006-01-02T02:46:00+00:00,1.18438,1.18452,1.18436,1.18445,463900000
2006-01-02T02:47:00+00:00,1.18441,1.18447,1.18429,1.18445,601200000
2006-01-02T02:48:00+00:00,1.18433,1.18449,1.18433,1.18442,741300000
2006-01-02T02:49:00+00:00,1.18432,1.18447,1.18429,1.18442,713900000
2006-01-02T02:50:00+00:00,1.18447,1.18453,1.18439,1.18442,485000000
2006-01-02T02:51:00+00:00,1.1844,1.1845,1.18426,1.18426,559500000
2006-01-02T02:52:00+00:00,1.18444,1.18451,1.18432,1.18445,547400000
2006-01-02T02:53:00+00:00,1.18436,1.18451,1.18435,1.18442,443500000
2006-01-02T02:54:00+00:00,1.18435,1.1845,1.18431,1.18447,499400000
2006-01-02T02:55:00+00:00,1.18447,1.1845,1.18434,1.18434,534100000
2006-01-02T02:56:00+00:00,1.18434,1.1845,1.18427,1.1844,623300000
2006-01-02T02:57:00+00:00,1.18442,1.1845,1.1843,1.18447,493600000
2006-01-02T02:58:00+00:00,1.18437,1.18448,1.18435,1.18445,276500000
2006-01-02T02:59:00+00:00,1.18438,1.1845,1.18435,1.18435,560000000
2006-01-02T03:00:00+00:00,1.18448,1.18449,1.18434,1.18439,819700000
2006-01-02T03:01:00+00:00,1.1844,1.18448,1.18431,1.1844,404700000
2006-01-02T03:02:00+00:00,1.18435,1.1845,1.18434,1.1844,548000000
2006-01-02T03:03:00+00:00,1.18449,1.18449,1.18434,1.18434,349000000
2006-01-02T03:04:00+00:00,1.18433,1.1844,1.18426,1.18435,641900000
2006-01-02T03:05:00+00:00,1.18441,1.18448,1.18433,1.18436,535500000
2006-01-02T03:06:00+00:00,1.18443,1.18449,1.18431,1.18445,351900000
2006-01-02T03:07:00+00:00,1.18444,1.18452,1.18426,1.18448,459000000
2006-01-02T03:08:00+00:00,1.18442,1.18453,1.18439,1.18449,700000000
2006-01-02T03:09:00+00:00,1.18452,1.18452,1.18428,1.18445,863900000
2006-01-02T03:10:00+00:00,1.18452,1.18453,1.18438,1.18442,583100000
2006-01-02T03:11:00+00:00,1.18429,1.18449,1.18426,1.18446,736800000
2006-01-02T03:12:00+00:00,1.18446,1.18451,1.1844,1.18444,103900000
2006-01-02T03:13:00+00:00,1.18431,1.18451,1.18427,1.18451,520100000
2006-01-02T03:14:00+00:00,1.18443,1.1845,1.1843,1.18438,460400000
2006-01-02T03:15:00+00:00,1.18443,1.18443,1.18425,1.18436,522200000
2006-01-02T03:16:00+00:00,1.18453,1.18453,1.18432,1.18434,562800000
2006-01-02T03:17:00+00:00,1.18432,1.18444,1.18428,1.18429,459100000
2006-01-02T03:18:00+00:00,1.18442,1.18453,1.18435,1.18453,457200000
2006-01-02T03:19:00+00:00,1.18441,1.1845,1.18434,1.18438,565700000
2006-01-02T03:20:00+00:00,1.18434,1.1845,1.18429,1.18438,578100000
2006-01-02T03:21:00+00:00,1.1844,1.18447,1.18435,1.18436,330500000
2006-01-02T03:22:00+00:00,1.1845,1.1845,1.18428,1.18436,332600000
2006-01-02T03:23:00+00:00,1.18442,1.18452,1.18432,1.18436,695100000
2006-01-02T03:24:00+00:00,1.18439,1.18452,1.18432,1.18452,591700000
2006-01-02T03:25:00+00:00,1.18447,1.18453,1.18438,1.18446,633100000
2006-01-02T03:26:00+00:00,1.18443,1.18452,1.1843,1.18445,785700000
2006-01-02T03:27:00+00:00,1.18437,1.18448,1.18432,1.1844,565800000
2006-01-02T03:28:00+00:00,1.1844,1.18447,1.18428,1.18442,288300000
2006-01-02T03:29:00+00:00,1.18443,1.1845,1.18435,1.18442,245000000
2006-01-02T03:30:00+00:00,1.18452,1.18453,1.18438,1.18446,563700000
2006-01-02T03:31:00+00:00,1.18433,1.18451,1.18431,1.1844,675500000
2006-01-02T03:32:00+00:00,1.18442,1.18451,1.18431,1.18438,514700000
2006-01-02T03:33:00+00:00,1.18447,1.18449,1.18429,1.18429,515600000
2006-01-02T03:34:00+00:00,1.18439,1.18447,1.18418,1.18434,457300000
2006-01-02T03:35:00+00:00,1.1843,1.18447,1.1843,1.1844,484000000
2006-01-02T03:36:00+00:00,1.18428,1.18448,1.18428,1.18442,770900000
2006-01-02T03:37:00+00:00,1.18426,1.18452,1.18426,1.18452,503100000
2006-01-02T03:38:00+00:00,1.18447,1.18448,1.18436,1.18436,506000000
2006-01-02T03:39:00+00:00,1.18442,1.18451,1.18429,1.18429,489000000
2006-01-02T03:40:00+00:00,1.18436,1.1845,1.18428,1.18441,496500000
2006-01-02T03:41:00+00:00,1.18441,1.1845,1.18429,1.1843,626800000
2006-01-02T03:42:00+00:00,1.18427,1.18446,1.18427,1.18435,309700000
2006-01-02T03:43:00+00:00,1.18422,1.18449,1.18422,1.18449,308500000
2006-01-02T03:44:00+00:00,1.18439,1.18456,1.18428,1.18444,522100000
2006-01-02T03:45:00+00:00,1.1845,1.1845,1.18426,1.18438,409000000
2006-01-02T03:46:00+00:00,1.18433,1.18453,1.18429,1.18446,518000000
2006-01-02T03:47:00+00:00,1.18443,1.18452,1.18427,1.18451,428300000
2006-01-02T03:48:00+00:00,1.18435,1.18446,1.18435,1.18443,596500000
2006-01-02T03:49:00+00:00,1.18441,1.18451,1.18434,1.1845,547500000
2006-01-02T03:50:00+00:00,1.1845,1.1845,1.18432,1.18437,375700000
2006-01-02T03:51:00+00:00,1.18447,1.1845,1.18432,1.18432,442400000
2006-01-02T03:52:00+00:00,1.18431,1.18447,1.18418,1.18429,660400000
2006-01-02T03:53:00+00:00,1.18438,1.18445,1.1843,1.18445,466100000
2006-01-02T03:54:00+00:00,1.18442,1.18448,1.18427,1.18435,223400000
2006-01-02T03:55:00+00:00,1.18437,1.18448,1.18419,1.18419,449300000
